ds,yhat,Model,Dealer_Region
2024-04-30,2.036575829927699,M-Class,Janesville
2024-05-31,2.080545315170501,M-Class,Janesville
2024-06-30,2.123096429921599,M-Class,Janesville
2024-01-31,2.847125344874443,Metro,Scottsdale
2024-02-29,2.8975763121318474,Metro,Scottsdale
2024-03-31,2.951506656441487,Metro,Scottsdale
2024-04-30,3.0036973122250092,Metro,Scottsdale
2024-05-31,3.0576276565346494,Metro,Scottsdale
2024-06-30,3.1098183123181715,Metro,Scottsdale
2024-01-31,1.3535711347886312,Monte Carlo,Aurora
2024-02-29,1.346062131535321,Monte Carlo,Aurora
2024-03-31,1.338035265988679,Monte Carlo,Aurora
2024-04-30,1.3302673315887028,Monte Carlo,Aurora
2024-05-31,1.3222404660420608,Monte Carlo,Aurora
2024-06-30,1.3144725316420847,Monte Carlo,Aurora
2024-01-31,0.8808448171874517,Monte Carlo,Pasco
2024-02-29,0.8237735782114901,Monte Carlo,Pasco
2024-03-31,0.7627663917199452,Monte Carlo,Pasco
2024-04-30,0.7037271789861919,Monte Carlo,Pasco
2024-05-31,0.6427199924946467,Monte Carlo,Pasco
2024-06-30,0.5836807797608934,Monte Carlo,Pasco
2024-01-31,1.0840391347102805,Montero,Aurora
2024-02-29,1.0677141314429939,Montero,Aurora
2024-03-31,1.0502632658814122,Montero,Aurora
2024-04-30,1.033375331466978,Montero,Aurora
2024-05-31,1.015924465905396,Montero,Aurora
2024-06-30,0.9990365314909619,Montero,Aurora
2024-01-31,1.8774972661458906,Mustang,Greenville
2024-02-29,1.8827779474852442,Mustang,Greenville
2024-03-31,1.8884228137445531,Mustang,Greenville
2024-04-30,1.8938855875438845,Mustang,Greenville
2024-05-31,1.8995304538031936,Mustang,Greenville
2024-06-30,1.9049932276025248,Mustang,Greenville
2024-01-31,2.4118521300323166,Mustang,Janesville
2024-02-29,2.4499189566543227,Mustang,Janesville
2024-03-31,2.490611081664053,Mustang,Janesville
2024-04-30,2.529990557479922,Mustang,Janesville
2024-05-31,2.5706826824896525,Mustang,Janesville
2024-06-30,2.610062158305521,Mustang,Janesville
2024-01-31,1.4337482145783071,Mystique,Aurora
2024-02-29,1.4595584049890782,Mystique,Aurora
2024-03-31,1.4871486085316263,Mystique,Aurora
2024-04-30,1.5138488055082862,Mystique,Aurora
2024-05-31,1.5414390090508343,Mystique,Aurora
2024-06-30,1.5681392060274941,Mystique,Aurora
2024-01-31,1.9026332742242191,Mystique,Austin
2024-02-29,1.9497510479371931,Mystique,Austin
2024-03-31,2.0001183232855437,Mystique,Austin
2024-04-30,2.048860847816206,Mystique,Austin
2024-05-31,2.099228123164557,Mystique,Austin
2024-06-30,2.14797064769522,Mystique,Austin
2024-01-31,2.511796118724736,Neon,Pasco
2024-02-29,2.5611149457144546,Neon,Pasco
2024-03-31,2.613835071117257,Neon,Pasco
2024-04-30,2.6648545473135172,Neon,Pasco
2024-05-31,2.71757467271632,Neon,Pasco
2024-06-30,2.7685941489125803,Neon,Pasco
2023-12-31,2.199932912502881,Neon,Scottsdale
2024-01-31,2.2116550245035485,Neon,Scottsdale
2024-02-29,2.222620871213851,Neon,Scottsdale
2024-03-31,2.2343429832145185,Neon,Scottsdale
2024-04-30,2.2456869625700038,Neon,Scottsdale
2024-05-31,2.257409074570672,Neon,Scottsdale
2023-12-31,0.8104561616635103,Odyssey,Aurora
2024-01-31,0.7789323207500966,Odyssey,Aurora
2024-02-29,0.7494422760246451,Odyssey,Aurora
2024-03-31,0.7179184351112313,Odyssey,Aurora
2024-04-30,0.6874114922917987,Odyssey,Aurora
2024-05-31,0.655887651378385,Odyssey,Aurora
2024-01-31,1.6415161998271608,Odyssey,Scottsdale
2024-02-29,1.6643739998134683,Odyssey,Scottsdale
2024-03-31,1.6888081997988311,Odyssey,Scottsdale
2024-04-30,1.7124541997846667,Odyssey,Scottsdale
2024-05-31,1.7368883997700297,Odyssey,Scottsdale
2024-06-30,1.7605343997558651,Odyssey,Scottsdale
2024-01-31,2.3446707146281227,Passport,Janesville
2024-02-29,2.382829770354655,Passport,Janesville
2024-03-31,2.4236204850968095,Passport,Janesville
2024-04-30,2.463095370331153,Passport,Janesville
2024-05-31,2.503886085073308,Passport,Janesville
2024-06-30,2.5433609703076514,Passport,Janesville
2024-01-31,1.8436155579613207,Passport,Middletown
2024-02-29,1.889233080846011,Passport,Middletown
2024-03-31,1.9379966397917134,Passport,Middletown
2024-04-30,1.9851871807069101,Passport,Middletown
2024-05-31,2.033950739652613,Passport,Middletown
2024-06-30,2.0811412805678096,Passport,Middletown
2024-01-31,1.045879503716101,Quest,Pasco
2024-02-29,1.0412803824297006,Quest,Pasco
2024-03-31,1.0363640803649274,Quest,Pasco
2024-04-30,1.0316063686893404,Quest,Pasco
2024-05-31,1.0266900666245673,Quest,Pasco
2024-06-30,1.0219323549489805,Quest,Pasco
2024-01-31,4.286345735304991,Ram Pickup,Middletown
2024-02-29,4.366695132099151,Ram Pickup,Middletown
2024-03-31,4.452585866603252,Ram Pickup,Middletown
2024-04-30,4.535705932252382,Ram Pickup,Middletown
2024-05-31,4.621596666756486,Ram Pickup,Middletown
2024-06-30,4.704716732405616,Ram Pickup,Middletown
2024-01-31,2.264142509927723,Ram Wagon,Austin
2024-02-29,2.3287082054847072,Ram Wagon,Austin
2024-03-31,2.3977267076318283,Ram Wagon,Austin
2024-04-30,2.4645188064838814,Ram Wagon,Austin
2024-05-31,2.5335373086310025,Ram Wagon,Austin
2024-06-30,2.600329407483055,Ram Wagon,Austin
2023-10-31,2.1044570582771516,Ranger,Scottsdale
2023-11-30,2.1525703401394374,Ranger,Scottsdale
2023-12-31,2.2022873980637985,Ranger,Scottsdale
2024-01-31,2.25200445598816,Ranger,Scottsdale
2024-02-29,2.298513961788369,Ranger,Scottsdale
2024-03-31,2.3482310197127307,Ranger,Scottsdale
2024-01-31,2.0370188699475857,Regal,Greenville
2024-02-29,2.057276653324345,Regal,Greenville
2024-03-31,2.0789315252098466,Regal,Greenville
2024-04-30,2.0998878528409772,Regal,Greenville
2024-05-31,2.1215427247264786,Regal,Greenville
2024-06-30,2.1424990523576093,Regal,Greenville
2023-12-31,2.763898790935235,Regal,Scottsdale
2024-01-31,2.864577581969395,Regal,Scottsdale
2024-02-29,2.9587609671303836,Regal,Scottsdale
2024-03-31,3.0594397581645443,Regal,Scottsdale
2024-04-30,3.1568708462621187,Regal,Scottsdale
2024-05-31,3.2575496372962793,Regal,Scottsdale
2024-01-31,2.6341615460318937,S-Class,Aurora
2024-02-29,2.6726937033035925,S-Class,Aurora
2024-03-31,2.7138832507319597,S-Class,Aurora
2024-04-30,2.753744103081993,S-Class,Aurora
2024-05-31,2.7949336505103606,S-Class,Aurora
2024-06-30,2.834794502860394,S-Class,Aurora
2024-01-31,1.914040471321925,S-Class,Janesville
2024-02-29,1.8801810703854827,S-Class,Janesville
2024-03-31,1.8439865383499752,S-Class,Janesville
2024-04-30,1.808959571864,S-Class,Janesville
2024-05-31,1.7727650398284927,S-Class,Janesville
2024-06-30,1.7377380733425174,S-Class,Janesville
2024-01-31,2.1558227878251817,S-Class,Pasco
2024-02-29,2.1946704272848914,S-Class,Pasco
2024-03-31,2.2361972142935462,S-Class,Pasco
2024-04-30,2.276384427527729,S-Class,Pasco
2024-05-31,2.3179112145363843,S-Class,Pasco
2024-06-30,2.3580984277705666,S-Class,Pasco
2024-01-31,3.0179243453900733,S-Type,Janesville
2024-02-29,3.119615507617621,S-Type,Janesville
2024-03-31,3.2283198534470685,S-Type,Janesville
2024-04-30,3.3335176074755664,S-Type,Janesville
2024-05-31,3.4422219533050145,S-Type,Janesville
2024-06-30,3.5474197073335123,S-Type,Janesville
2024-01-31,3.9607942092018953,S40,Austin
2024-02-29,4.086875179685066,S40,Austin
2024-03-31,4.221651389511901,S40,Austin
2024-04-30,4.352079979666905,S40,Austin
2024-05-31,4.486856189493742,S40,Austin
2024-06-30,4.617284779648746,S40,Austin
2024-01-31,1.486741729590498,S70,Middletown
2024-02-29,1.5039693460827719,S70,Middletown
2024-03-31,1.5223850740572713,S70,Middletown
2024-04-30,1.5402067462906577,S70,Middletown
2024-05-31,1.558622474265157,S70,Middletown
2024-06-30,1.576444146498544,S70,Middletown
2023-07-31,1.934014372506737,SL,Aurora
2023-08-31,2.015626748052034,SL,Aurora
2023-09-30,2.0946064663216752,SL,Aurora
2023-10-31,2.176218841866972,SL,Aurora
2023-11-30,2.2551985601366136,SL,Aurora
2023-12-31,2.3368109356819105,SL,Aurora
2024-01-31,1.0,SL,Janesville
2024-02-29,1.0,SL,Janesville
2024-03-31,1.0,SL,Janesville
2024-04-30,1.0,SL,Janesville
2024-05-31,1.0,SL,Janesville
2024-06-30,1.0,SL,Janesville
2024-01-31,3.0050787075935483,SL-Class,Middletown
2024-02-29,3.099108593312743,SL-Class,Middletown
2024-03-31,3.19962329873671,SL-Class,Middletown
2024-04-30,3.296895594308291,SL-Class,Middletown
2024-05-31,3.3974102997322584,SL-Class,Middletown
2024-06-30,3.49468259530384,SL-Class,Middletown
2024-01-31,2.3550098807785576,SLK,Janesville
2024-02-29,2.4024846398294937,SLK,Janesville
2024-03-31,2.453233520194287,SLK,Janesville
2024-04-30,2.5023453399021522,SLK,Janesville
2024-05-31,2.5530942202669467,SLK,Janesville
2024-06-30,2.6022060399748117,SLK,Janesville
2024-01-31,1.621629516953747,SLK230,Janesville
2024-02-29,1.6391029678097566,SLK230,Janesville
2024-03-31,1.6577814842420429,SLK230,Janesville
2024-04-30,1.6758574678861908,SLK230,Janesville
2024-05-31,1.694535984318477,SLK230,Janesville
2024-06-30,1.712611967962625,SLK230,Janesville
2024-01-31,1.0,Sentra,Greenville
2024-02-29,1.0,Sentra,Greenville
2024-03-31,1.0,Sentra,Greenville
2024-04-30,1.0,Sentra,Greenville
2024-05-31,1.0,Sentra,Greenville
2024-06-30,1.0,Sentra,Greenville
2024-01-31,3.014274048133825,Seville,Austin
2024-02-29,3.1065259005206256,Seville,Austin
2024-03-31,3.2051399496237574,Seville,Austin
2024-04-30,3.300572900368724,Seville,Austin
2024-05-31,3.399186949471856,Seville,Austin
2024-06-30,3.4946199002168226,Seville,Austin
2024-01-31,2.0312531946558328,Sienna,Middletown
2024-02-29,2.053455214315056,Sienna,Middletown
2024-03-31,2.077188407743881,Sienna,Middletown
2024-04-30,2.1001560142879048,Sienna,Middletown
2024-05-31,2.1238892077167297,Sienna,Middletown
2024-06-30,2.146856814260754,Sienna,Middletown
2023-12-31,2.837844731954849,Sienna,Scottsdale
2024-01-31,2.9165534642065785,Sienna,Scottsdale
2024-02-29,2.990184213732389,Sienna,Scottsdale
2024-03-31,3.0688929459841177,Sienna,Scottsdale
2024-04-30,3.1450626868728877,Sienna,Scottsdale
2024-05-31,3.223771419124616,Sienna,Scottsdale
2023-10-31,1.2228120141062702,Stratus,Scottsdale
2023-11-30,1.2096848017612898,Stratus,Scottsdale
2023-12-31,1.196120015671477,Stratus,Scottsdale
2024-01-31,1.1825552295816641,Stratus,Scottsdale
2024-02-29,1.1698655909815168,Stratus,Scottsdale
2024-03-31,1.156300804891704,Stratus,Scottsdale
2024-01-31,3.852021559839707,Sunfire,Janesville
2024-02-29,3.977299277995355,Sunfire,Janesville
2024-03-31,4.111216838782426,Sunfire,Janesville
2024-04-30,4.240814478253787,Sunfire,Janesville
2024-05-31,4.374732039040858,Sunfire,Janesville
2024-06-30,4.504329678512219,Sunfire,Janesville
2024-01-31,1.7750084014753442,Taurus,Greenville
2024-02-29,1.8065401964241268,Taurus,Greenville
2024-03-31,1.8402465979211011,Taurus,Greenville
2024-04-30,1.8728656961439798,Taurus,Greenville
2024-05-31,1.9065720976409546,Taurus,Greenville
2024-06-30,1.9391911958638328,Taurus,Greenville
2024-01-31,1.2793244226599463,Town & Country,Greenville
2024-02-29,1.2881237927463978,Town & Country,Greenville
2024-03-31,1.2975300159422598,Town & Country,Greenville
2024-04-30,1.3066328125834166,Town & Country,Greenville
2024-05-31,1.3160390357792784,Town & Country,Greenville
2024-06-30,1.3251418324204352,Town & Country,Greenville
2023-09-30,1.69341617357229,V40,Austin
2023-10-31,1.748112751597249,V40,Austin
2023-11-30,1.8010449238794672,V40,Austin
2023-12-31,1.8557415019044265,V40,Austin
2024-01-31,1.9104380799293856,V40,Austin
2024-02-29,1.9616058464688633,V40,Austin
2024-01-31,1.192161662598408,V70,Greenville
2024-02-29,1.1980975537568614,V70,Greenville
2024-03-31,1.2044428167193462,V70,Greenville
2024-04-30,1.2105833937798154,V70,Greenville
2024-05-31,1.2169286567423,V70,Greenville
2024-06-30,1.2230692338027693,V70,Greenville
2024-01-31,1.2697199686950464,Villager,Pasco
2024-02-29,1.2668152620897706,Villager,Pasco
2024-03-31,1.2637102308910275,Villager,Pasco
2024-04-30,1.260705361989018,Villager,Pasco
2024-05-31,1.2576003307902752,Villager,Pasco
2024-06-30,1.2545954618882658,Villager,Pasco
2024-01-31,2.8825306818536154,Viper,Austin
2024-02-29,2.939305835946362,Viper,Austin
2024-03-31,2.9999965179075723,Viper,Austin
2024-04-30,3.058729435934551,Viper,Austin
2024-05-31,3.1194201178957623,Viper,Austin
2024-06-30,3.1781530359227412,Viper,Austin
2024-01-31,2.4226017691148196,Voyager,Greenville
2024-02-29,2.4526324575535075,Voyager,Greenville
2024-03-31,2.4847342279534836,Voyager,Greenville
2024-04-30,2.5158004573728157,Voyager,Greenville
2024-05-31,2.5479022277727923,Voyager,Greenville
2024-06-30,2.5789684571921243,Voyager,Greenville
2024-01-31,2.2047087361297555,Voyager,Janesville
2024-02-29,2.2177366008881467,Voyager,Janesville
2024-03-31,2.231662939078151,Voyager,Janesville
2024-04-30,2.2451400405523487,Voyager,Janesville
2024-05-31,2.259066378742353,Voyager,Janesville
2024-06-30,2.2725434802165503,Voyager,Janesville
2024-01-31,1.5120684625232683,Wrangler,Aurora
2024-02-29,1.5158939951500168,Wrangler,Aurora
2024-03-31,1.5199833576130923,Wrangler,Aurora
2024-04-30,1.5239408051580046,Wrangler,Aurora
2024-05-31,1.5280301676210801,Wrangler,Aurora
2024-06-30,1.5319876151659924,Wrangler,Aurora
2024-01-31,2.318030819407648,Wrangler,Austin
2024-02-29,2.358794360382347,Wrangler,Austin
2024-03-31,2.402369180044956,Wrangler,Austin
2024-04-30,2.4445383603636097,Wrangler,Austin
2024-05-31,2.4881131800262186,Wrangler,Austin
2024-06-30,2.5302823603448727,Wrangler,Austin
2024-01-31,2.7462133703675677,Wrangler,Scottsdale
2024-02-29,2.849428458897173,Wrangler,Scottsdale
2024-03-31,2.9597618293943366,Wrangler,Scottsdale
2024-04-30,3.066536058907721,Wrangler,Scottsdale
2024-05-31,3.176869429404885,Wrangler,Scottsdale
2024-06-30,3.28364365891827,Wrangler,Scottsdale
2023-10-31,1.3817235326610473,Xterra,Pasco
2023-11-30,1.4073237256979712,Xterra,Pasco
2023-12-31,1.4337772585027926,Xterra,Pasco
2024-01-31,1.4602307913076138,Xterra,Pasco
2024-02-29,1.4849776445766403,Xterra,Pasco
2024-03-31,1.5114311773814615,Xterra,Pasco
2024-01-31,1.840994013932885,3-Sep,Austin
2024-02-29,1.8541057703212425,3-Sep,Austin
2024-03-31,1.8681217857708656,3-Sep,Austin
2024-04-30,1.8816856716898562,3-Sep,Austin
2024-05-31,1.8957016871394794,3-Sep,Austin
2024-06-30,1.9092655730584696,3-Sep,Austin
2024-01-31,2.066853597294914,3-Sep,Scottsdale
2024-02-29,2.09790192894594,3-Sep,Scottsdale
2024-03-31,2.131091524848761,3-Sep,Scottsdale
2024-04-30,2.1632104886256847,3-Sep,Scottsdale
2024-05-31,2.1964000845285057,3-Sep,Scottsdale
2024-06-30,2.2285190483054294,3-Sep,Scottsdale
2023-11-30,1.2775464940862968,5-Sep,Aurora
2023-12-31,1.2923009380882409,5-Sep,Aurora
2024-01-31,1.307055382090185,5-Sep,Aurora
2024-02-29,1.3208579264791003,5-Sep,Aurora
2024-03-31,1.3356123704810443,5-Sep,Aurora
2024-04-30,1.3498908646764738,5-Sep,Aurora
2024-01-31,2.234886765050118,A6,Pasco
2024-02-29,2.2148146177704024,A6,Pasco
2024-03-31,2.1933581844713967,A6,Pasco
2024-04-30,2.172593894182037,A6,Pasco
2024-05-31,2.1511374608830307,A6,Pasco
2024-06-30,2.1303731705936704,A6,Pasco
2023-12-31,1.0,Accent,Austin
2024-01-31,1.0,Accent,Austin
2024-02-29,1.0,Accent,Austin
2024-03-31,1.0,Accent,Austin
2024-04-30,1.0,Accent,Austin
2024-05-31,1.0,Accent,Austin
2024-01-31,1.474156278632248,Aurora,Pasco
2024-02-29,1.4909858951264074,Aurora,Pasco
2024-03-31,1.508976174827061,Aurora,Pasco
2024-04-30,1.5263861229244675,Aurora,Pasco
2024-05-31,1.544376402625121,Aurora,Pasco
2024-06-30,1.5617863507225274,Aurora,Pasco
2024-01-31,1.7893571361253962,Beetle,Middletown
2024-02-29,1.8197595540714233,Beetle,Middletown
2024-03-31,1.852258690496487,Beetle,Middletown
2024-04-30,1.8837094676820327,Beetle,Middletown
2024-05-31,1.9162086041070965,Beetle,Middletown
2024-06-30,1.9476593812926417,Beetle,Middletown
2023-12-31,1.760849532871486,Bravada,Aurora
2024-01-31,1.7595160259906408,Bravada,Aurora
2024-02-29,1.7582685518117855,Bravada,Aurora
2024-03-31,1.7569350449309404,Bravada,Aurora
2024-04-30,1.7556445544010901,Bravada,Aurora
2024-05-31,1.754311047520245,Bravada,Aurora
2023-12-31,1.7819059434947229,Breeze,Pasco
2024-01-31,1.8189818869285355,Breeze,Pasco
2024-02-29,1.8536658340117798,Breeze,Pasco
2024-03-31,1.890741777445592,Breeze,Pasco
2024-04-30,1.9266217227041205,Breeze,Pasco
2024-05-31,1.9636976661379333,Breeze,Pasco
2024-01-31,1.9424085231690844,C-Class,Pasco
2024-02-29,1.972327705650414,C-Class,Pasco
2024-03-31,2.0043102800270076,C-Class,Pasco
2024-04-30,2.0352611584559694,C-Class,Pasco
2024-05-31,2.067243732832563,C-Class,Pasco
2024-06-30,2.0981946112615244,C-Class,Pasco
2024-01-31,2.3130256763875865,CR-V,Janesville
2024-02-29,2.3701553757075917,CR-V,Janesville
2024-03-31,2.431225054291046,CR-V,Janesville
2024-04-30,2.490324743242776,CR-V,Janesville
2024-05-31,2.55139442182623,CR-V,Janesville
2024-06-30,2.6104941107779593,CR-V,Janesville
2024-01-31,1.6901701062793886,Cabrio,Pasco
2024-02-29,1.677717416313011,Cabrio,Pasco
2024-03-31,1.6644059201420562,Cabrio,Pasco
2024-04-30,1.6515238270733903,Cabrio,Pasco
2024-05-31,1.6382123309024352,Cabrio,Pasco
2024-06-30,1.625330237833769,Cabrio,Pasco
2024-01-31,1.5525583552655275,Cabrio,Scottsdale
2024-02-29,1.5097677791831936,Cabrio,Scottsdale
2024-03-31,1.464026128888285,Cabrio,Scottsdale
2024-04-30,1.419760015699664,Cabrio,Scottsdale
2024-05-31,1.3740183654047553,Cabrio,Scottsdale
2024-06-30,1.3297522522161342,Cabrio,Scottsdale
2024-01-31,1.821177241262424,Camry,Pasco
2024-02-29,1.8125167592587488,Camry,Pasco
2024-03-31,1.8032590026341304,Camry,Pasco
2024-04-30,1.7942998833199832,Camry,Pasco
2024-05-31,1.785042126695365,Camry,Pasco
2024-06-30,1.7760830073812177,Camry,Pasco
2024-01-31,1.9313650466409151,Caravan,Middletown
2024-02-29,1.9749923160946148,Caravan,Middletown
2024-03-31,2.0216283627520184,Caravan,Middletown
2024-04-30,2.0667600208075694,Caravan,Middletown
2024-05-31,2.113396067464973,Caravan,Middletown
2024-06-30,2.158527725520524,Caravan,Middletown
2024-01-31,2.2190745961027853,Carrera Cabrio,Aurora
2024-02-29,2.289910927721947,Carrera Cabrio,Aurora
2024-03-31,2.3656325235907074,Carrera Cabrio,Aurora
2024-04-30,2.4389114873346682,Carrera Cabrio,Aurora
2024-05-31,2.514633083203428,Carrera Cabrio,Aurora
2024-06-30,2.5879120469473893,Carrera Cabrio,Aurora
2023-12-31,1.3466942896722287,Carrera Cabrio,Austin
2024-01-31,1.280283578088878,Carrera Cabrio,Austin
2024-02-29,1.2181574285431624,Carrera Cabrio,Austin
2024-03-31,1.1517467169598117,Carrera Cabrio,Austin
2024-04-30,1.0874782863952783,Carrera Cabrio,Austin
2024-05-31,1.0210675748119278,Carrera Cabrio,Austin
2024-01-31,1.0147467167213167,Catera,Janesville
2024-02-29,0.9821495147650954,Catera,Janesville
2024-03-31,0.9473042299153414,Catera,Janesville
2024-04-30,0.9135829865123539,Catera,Janesville
2024-05-31,0.8787377016626,Catera,Janesville
2024-06-30,0.8450164582596125,Catera,Janesville
2023-12-31,1.266232198212749,Century,Austin
2024-01-31,1.2714348009291392,Century,Austin
2024-02-29,1.2763017518573756,Century,Austin
2024-03-31,1.2815043545737659,Century,Austin
2024-04-30,1.2865391313960792,Century,Austin
2024-05-31,1.29174173411247,Century,Austin
2024-01-31,1.3043716972628212,Cherokee,Greenville
2024-02-29,1.2985085484937344,Cherokee,Greenville
2024-03-31,1.2922410446371246,Cherokee,Greenville
2024-04-30,1.2861757183242764,Cherokee,Greenville
2024-05-31,1.2799082144676666,Cherokee,Greenville
2024-06-30,1.2738428881548183,Cherokee,Greenville
2023-12-31,1.6927717630475925,Cherokee,Pasco
2024-01-31,1.7471355241551796,Cherokee,Pasco
2024-02-29,1.797991945836471,Cherokee,Pasco
2024-03-31,1.8523557069440582,Cherokee,Pasco
2024-04-30,1.9049657983384978,Cherokee,Pasco
2024-05-31,1.959329559446085,Cherokee,Pasco
2024-01-31,1.1974383452056245,Cirrus,Janesville
2024-02-29,1.2027933779491133,Cirrus,Janesville
2024-03-31,1.2085177232956015,Cirrus,Janesville
2024-04-30,1.21405741234059,Cirrus,Janesville
2024-05-31,1.2197817576870782,Cirrus,Janesville
2024-06-30,1.2253214467320666,Cirrus,Janesville
2024-01-31,2.1649881743194808,Civic,Middletown
2024-02-29,2.222876080803715,Civic,Middletown
2024-03-31,2.284756256700656,Civic,Middletown
2024-04-30,2.3446402978912437,Civic,Middletown
2024-05-31,2.4065204737881842,Civic,Middletown
2024-06-30,2.466404514978772,Civic,Middletown
2024-01-31,1.6374527385340802,Contour,Greenville
2024-02-29,1.6584138786643368,Contour,Greenville
2024-03-31,1.6808206146656455,Contour,Greenville
2024-04-30,1.7025045527314282,Contour,Greenville
2024-05-31,1.724911288732737,Contour,Greenville
2024-06-30,1.7465952267985196,Contour,Greenville
2023-12-31,2.919696608255153,Cougar,Greenville
2024-01-31,3.0198822159263514,Cougar,Greenville
2024-02-29,3.1136042360058602,Cougar,Greenville
2024-03-31,3.213789843677059,Cougar,Greenville
2024-04-30,3.310743657552413,Cougar,Greenville
2024-05-31,3.410929265223612,Cougar,Greenville
2024-01-31,3.2110792161426494,Durango,Greenville
2024-02-29,3.2911809397887817,Durango,Greenville
2024-03-31,3.376806920238096,Durango,Greenville
2024-04-30,3.45967077228582,Durango,Greenville
2024-05-31,3.5452967527351342,Durango,Greenville
2024-06-30,3.6281606047828574,Durango,Greenville
2024-01-31,0.9313594679348148,E-Class,Aurora
2024-02-29,0.8771841624182075,E-Class,Aurora
2024-03-31,0.8192726289349372,E-Class,Aurora
2024-04-30,0.7632292094349983,E-Class,Aurora
2024-05-31,0.7053176759517281,E-Class,Aurora
2024-06-30,0.6492742564517893,E-Class,Aurora
2024-01-31,2.2910900104900565,Eclipse,Austin
2024-02-29,2.3349211814908024,Eclipse,Austin
2024-03-31,2.38177519187091,Eclipse,Austin
2024-04-30,2.4271177825613366,Eclipse,Austin
2024-05-31,2.4739717929414446,Eclipse,Austin
2024-06-30,2.519314383631871,Eclipse,Austin
2023-12-31,1.464852507929285,Eclipse,Scottsdale
2024-01-31,1.4985530152560544,Eclipse,Scottsdale
2024-02-29,1.5300792963036778,Eclipse,Scottsdale
2024-03-31,1.5637798036304473,Eclipse,Scottsdale
2024-04-30,1.5963931978176438,Eclipse,Scottsdale
2024-05-31,1.6300937051444133,Eclipse,Scottsdale
2024-01-31,1.2996641872959702,Escalade,Middletown
2024-02-29,1.286035765077236,Escalade,Middletown
2024-03-31,1.2714674516710032,Escalade,Middletown
2024-04-30,1.2573690838585199,Escalade,Middletown
2024-05-31,1.2428007704522868,Escalade,Middletown
2024-06-30,1.2287024026398035,Escalade,Middletown
2023-10-31,1.1037973888225607,F-Series,Aurora
2023-11-30,1.0839309831397312,F-Series,Aurora
2023-12-31,1.0634023639341408,F-Series,Aurora
2024-01-31,1.04287374472855,F-Series,Aurora
2024-02-29,1.0236695525684816,F-Series,Aurora
2024-03-31,1.003140933362891,F-Series,Aurora
2023-12-31,2.0876830296207345,Firebird,Austin
2024-01-31,2.155091058845827,Firebird,Austin
2024-02-29,2.2181501829596235,Firebird,Austin
2024-03-31,2.285558212184716,Firebird,Austin
2024-04-30,2.3507917888541607,Firebird,Austin
2024-05-31,2.4181998180792537,Firebird,Austin
2024-01-31,1.3466237718529255,GS300,Greenville
2024-02-29,1.3664240101774185,GS300,Greenville
2024-03-31,1.3875897821794632,GS300,Greenville
2024-04-30,1.4080727873427321,GS300,Greenville
2024-05-31,1.4292385593447765,GS300,Greenville
2024-06-30,1.4497215645080455,GS300,Greenville
2023-12-31,1.0,GS300,Middletown
2024-01-31,1.0,GS300,Middletown
2024-02-29,1.0,GS300,Middletown
2024-03-31,1.0,GS300,Middletown
2024-04-30,1.0,GS300,Middletown
2024-05-31,1.0,GS300,Middletown
2024-01-31,1.478737278434313,Galant,Pasco
2024-02-29,1.4823747949354749,Galant,Pasco
2024-03-31,1.4862631746436135,Galant,Pasco
2024-04-30,1.4900261227482638,Galant,Pasco
2024-05-31,1.4939145024564024,Galant,Pasco
2024-06-30,1.4976774505610526,Galant,Pasco
2024-01-31,1.5339166770859605,Golf,Aurora
2024-02-29,1.560193181411928,Golf,Aurora
2024-03-31,1.5882818584500313,Golf,Aurora
2024-04-30,1.6154644491320669,Golf,Aurora
2024-05-31,1.6435531261701701,Golf,Aurora
2024-06-30,1.6707357168522057,Golf,Aurora
2023-12-31,1.4977315677620018,Golf,Pasco
2024-01-31,1.4983155653490188,Golf,Pasco
2024-02-29,1.498861885672357,Golf,Pasco
2024-03-31,1.499445883259374,Golf,Pasco
2024-04-30,1.5000110422145514,Golf,Pasco
2024-05-31,1.5005950398015684,Golf,Pasco
2024-01-31,1.3347752053437432,Golf,Scottsdale
2024-02-29,1.3205562299332552,Golf,Scottsdale
2024-03-31,1.3053566355289403,Golf,Scottsdale
2024-04-30,1.2906473506215388,Golf,Scottsdale
2024-05-31,1.275447756217224,Golf,Scottsdale
2024-06-30,1.2607384713098226,Golf,Scottsdale
2023-12-31,2.4203497117426043,Grand Cherokee,Scottsdale
2024-01-31,2.4866984234467946,Grand Cherokee,Scottsdale
2024-02-29,2.5487665731055538,Grand Cherokee,Scottsdale
2024-03-31,2.615115284809744,Grand Cherokee,Scottsdale
2024-04-30,2.6793237154912193,Grand Cherokee,Scottsdale
2024-05-31,2.7456724271954096,Grand Cherokee,Scottsdale
2024-01-31,1.5499567209083753,Grand Prix,Middletown
2024-02-29,1.5429233044359751,Grand Prix,Middletown
2024-03-31,1.535404824758582,Grand Prix,Middletown
2024-04-30,1.5281288766836851,Grand Prix,Middletown
2024-05-31,1.5206103970062919,Grand Prix,Middletown
2024-06-30,1.5133344489313953,Grand Prix,Middletown
2023-12-31,1.1840149963405422,Impala,Austin
2024-01-31,1.1447409943626743,Impala,Austin
2024-02-29,1.1080007989640235,Impala,Austin
2024-03-31,1.0687267969861556,Impala,Austin
2024-04-30,1.0307196982978961,Impala,Austin
2024-05-31,0.9914456963200282,Impala,Austin
2024-01-31,1.4711924373776206,Impala,Greenville
